customer_id,date,annual_income,purpose_of_travel,travel_frequency,transport_flight,transport_train,transport_car_rental,transport_cruise,transport_other,travel_domestic,travel_international,travel_luxury_resort,travel_spa_relaxation,travel_activity_outdoor,travel_cultural_history,travel_cruise,travel_budget,info_email,info_social_media,info_storefront,info_phone_call
00007264,2021/3/25,6200000,0,4,,1,1,,,1,1,1,1,0,0,0,0,0,1,0,0
00006445,2015/9/3,1189000,2,2,,1,,,,1,0,1,0,0,0,0,0,1,1,0,0
00002892,2013/2/13,1105000,2,0,,,1,,,1,0,1,1,0,0,0,0,1,0,0,0
00009570,2019/10/23,2147000,0,2,,1,1,,,1,1,1,0,0,1,0,0,1,1,0,0
00007355,2022/3/31,9178000,2,2,,,1,,,1,1,0,1,0,0,0,0,0,1,0,0
00003905,2013/5/10,5179000,1,2,,1,,,,0,1,1,1,0,0,0,0,1,1,0,0
00008037,2010/5/23,0,2,2,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00002036,2019/10/3,6151000,0,0,,1,1,,,1,0,0,0,0,1,0,0,0,1,0,0
00000189,2012/6/20,9164000,0,0,,1,1,,,1,1,0,1,0,0,0,0,1,1,0,0
00002109,2017/8/20,10197000,2,2,,1,1,,,0,0,1,1,0,1,0,0,0,1,0,0
00008936,2021/7/2,6176000,2,2,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00009509,2013/9/15,6160000,2,2,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00004761,2016/4/22,6146000,1,2,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00003548,2011/5/3,9144000,1,0,,,,,,1,0,1,1,0,0,0,0,0,1,0,0
00001438,2015/10/26,10181000,0,1,1,1,1,,,1,1,0,0,0,0,0,0,0,1,0,0
00000561,2016/10/22,1126000,0,0,,1,1,,,1,0,1,1,0,1,0,0,0,0,0,0
00008766,2014/2/12,9129000,2,2,,,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00007173,2017/5/5,6120000,2,1,,1,1,,,0,0,1,1,0,1,0,0,0,1,0,0
00002739,2018/6/30,1188000,1,1,,1,1,,,1,1,1,0,0,0,0,0,0,1,0,0
00008039,2018/12/12,10115000,0,2,,1,1,,,1,0,1,1,0,0,0,0,1,1,0,0
00009781,2012/2/13,10182000,0,0,1,1,,,,1,0,1,1,0,0,0,0,0,0,0,0
00009978,2018/12/27,4120000,2,4,1,1,,,,1,0,0,0,0,0,0,0,0,1,0,0
00007098,2022/2/9,5169000,0,2,,1,1,,,1,0,0,0,0,0,0,0,0,1,0,0
00009479,2016/10/8,6100000,0,0,,1,1,,,1,0,1,1,0,1,0,0,0,1,0,0
00005851,2014/11/16,,1,0,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00004635,2015/1/13,8141000,0,2,1,,,,,0,0,1,1,0,1,0,0,0,1,0,0
00006489,2015/7/9,8145000,1,2,,1,1,,,0,0,0,0,0,1,0,0,1,0,0,0
00001138,2011/1/23,170000,2,2,,1,1,,,1,1,1,1,0,1,0,0,0,1,0,0
00001193,2015/7/31,6114000,2,0,,1,,,,0,0,0,0,0,1,0,0,1,0,0,0
00000473,2016/8/18,158000,2,0,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00007077,2016/8/24,0,1,2,1,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00006286,2022/12/28,10101000,1,2,,1,,,,1,0,1,1,0,0,0,0,0,1,0,0
00000504,2020/9/22,8150000,2,4,,1,1,,,1,1,0,1,0,0,0,0,0,1,0,0
00005228,2021/6/19,5178000,2,0,,,1,,,0,1,1,1,0,1,0,0,0,1,0,0
00003947,2010/6/27,29165000,1,2,,,1,,,0,0,1,1,0,0,0,0,0,1,0,0
00009221,2019/4/12,,2,2,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00003322,2014/8/29,2145000,0,2,,,1,,,0,0,0,0,0,0,0,0,0,1,0,0
00004805,2019/1/21,5190000,2,2,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00009064,2013/10/12,107000,2,4,,1,,,,1,0,1,1,0,0,0,0,0,1,0,0
00004218,2020/7/22,0,2,2,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00008826,2020/8/1,6120000,1,2,,1,1,,,0,1,1,1,0,0,0,0,0,1,0,0
00007018,2015/7/27,8190000,2,2,,1,1,,,0,0,0,0,0,0,0,0,0,1,0,0
00008469,2021/11/19,9165000,1,0,,1,1,,,1,0,1,1,0,1,0,0,1,1,0,0
00000319,2020/8/9,10141000,2,0,,1,1,,,1,1,0,1,0,0,0,0,0,1,0,0
00000127,2012/8/22,10180000,2,2,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00007994,2017/4/1,,1,2,,1,,,,1,0,0,1,0,0,0,0,0,1,0,0
00001120,2021/5/9,6180000,2,0,,1,1,,,0,0,0,0,0,1,0,0,0,1,0,0
00000686,2019/5/6,2108000,0,1,,1,1,,,0,1,1,0,0,1,0,0,0,1,0,0
00001571,2018/1/20,5176000,2,2,1,1,1,,,1,0,0,1,0,0,0,0,1,1,0,0
00002963,2013/11/22,0,2,0,,1,1,1,,0,1,1,1,0,0,0,0,1,1,0,0
00004614,2015/1/27,0,2,0,,1,1,,,1,1,1,1,0,1,0,0,0,1,0,0
00005661,2018/6/20,5148000,2,0,,1,1,,,1,0,1,1,0,1,0,0,1,1,0,0
00001155,2017/7/26,5154000,0,2,,1,1,,,0,0,0,1,0,0,0,0,0,1,0,0
00008350,2014/6/14,6104000,2,1,,1,1,,,0,1,0,1,0,0,0,0,0,1,0,0
00008738,2013/12/9,142000,1,1,,1,1,,,1,0,0,1,0,0,0,0,0,1,0,0
00003600,2015/5/3,9148000,2,2,,1,,,,1,0,1,1,0,0,0,0,0,0,0,0
00003968,2012/3/22,2148000,2,4,,1,1,,,1,0,0,0,0,0,0,0,1,0,0,0
00005722,2013/3/15,8120000,2,0,,1,1,,,1,0,1,1,0,0,0,0,1,1,0,0
00004488,2014/3/24,6100000,1,2,1,1,1,,,1,0,0,1,0,0,0,0,1,1,0,0
00009289,2019/10/2,9110000,1,2,,1,1,,,0,0,1,0,0,1,0,0,0,1,0,0
00009550,2011/3/13,20124000,1,0,,1,1,,,1,0,0,0,0,0,0,0,0,1,0,0
00007576,2019/6/7,,0,2,,1,1,,,1,0,1,1,0,1,0,0,0,1,0,0
00009727,2019/4/3,9175000,2,2,,1,,,,1,0,1,1,0,0,0,0,0,1,0,0
00001900,2013/12/2,16126000,1,2,,1,,,,1,0,1,0,0,0,0,0,0,1,0,0
00004321,2017/1/8,6129000,0,0,,,1,,,1,0,0,1,0,0,0,0,0,1,0,0
00001701,2014/9/11,6129000,0,4,,1,,,,1,1,1,1,0,0,0,0,0,1,0,0
00006143,2019/8/27,180000,2,2,,1,,,,1,1,1,1,0,1,0,0,0,1,0,0
00003776,2016/8/13,,0,0,,1,1,,,1,0,0,1,0,0,0,0,0,1,1,0
00005316,2016/7/30,5145000,0,0,,1,1,,,0,0,1,1,0,1,0,0,0,1,1,0
00008431,2013/10/27,9101000,2,2,,1,,,,1,1,0,1,0,0,0,0,0,1,1,0
00006674,2012/12/31,5194000,0,0,1,1,1,,,1,0,0,1,0,1,0,0,0,1,0,0
00001509,2013/9/12,1101000,1,0,1,1,,,,1,0,0,0,0,1,0,0,0,1,0,0
00008012,2020/6/19,5190000,0,0,1,1,1,,,0,0,0,0,0,0,0,0,1,1,0,0
00007089,2013/8/18,0,0,2,,1,1,,,1,1,0,0,0,0,0,0,0,1,0,0
00002483,2018/6/19,4110000,2,1,,1,,,,1,0,1,1,0,1,0,0,0,0,0,0
00009702,2021/9/18,9116000,2,0,1,1,1,,,1,0,1,1,0,1,0,0,0,1,0,0
00000788,2015/7/2,8187000,2,4,,1,1,,,1,0,1,1,0,1,0,0,0,1,0,0
00004085,2016/11/27,2162000,2,4,,1,1,,,0,0,0,0,0,0,0,0,0,1,0,0
00008804,2019/5/20,2196000,2,0,,1,,,,1,1,1,0,0,0,0,0,0,1,0,0
00000572,2010/9/13,4106000,2,1,,1,1,,,0,0,1,1,0,0,0,0,0,1,0,0
00005446,2012/1/25,5119000,0,0,,1,1,,,1,0,0,0,0,0,0,0,0,1,0,0
00006361,2015/8/30,0,0,0,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00001411,2011/1/6,5105000,1,0,,1,1,,,1,0,1,1,0,0,0,0,1,1,0,0
00001604,2019/10/24,8120000,2,2,,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0
00000087,2022/6/7,6150000,0,4,1,1,1,,,1,1,0,1,0,0,0,0,0,1,0,0
00004288,2018/2/15,12111000,1,0,,,1,,,1,1,0,0,0,1,0,0,0,1,0,0
00008660,2011/11/7,9194000,1,2,,1,,,,0,0,1,1,0,0,0,0,0,1,0,0
00002106,2020/5/7,2170000,0,0,,1,,,,1,0,0,1,0,0,0,0,0,1,0,0
00000720,2022/8/16,0,2,1,,1,1,1,,1,1,0,1,0,0,0,0,0,0,0,0
00003121,2010/6/28,9111000,2,0,,1,1,,,1,0,0,1,0,0,0,0,0,1,0,0
00001638,2015/1/11,8166000,0,2,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00002265,2019/11/21,6106000,0,0,,,1,,,1,0,0,0,0,0,0,0,1,1,0,0
00005656,2022/10/13,0,2,1,,1,,,,1,0,1,1,0,0,0,0,0,1,0,0
00009359,2010/7/15,2124000,2,2,,1,1,,0,1,0,0,0,0,0,0,0,0,1,0,0
00005357,2016/6/24,1165000,1,2,,1,1,,,1,0,0,0,0,1,0,0,1,1,0,0
00004671,2018/2/10,0,2,0,,1,1,,,0,1,1,1,0,0,0,0,0,1,0,0
00005449,2019/1/18,2125000,1,2,,1,1,1,,1,1,1,0,0,0,0,0,0,1,0,0
00008870,2011/12/22,6122000,2,0,,,,,,0,0,1,1,0,0,0,0,1,1,0,0
00006706,2016/11/30,8125000,0,2,,1,,,,1,0,0,1,0,0,0,0,0,1,0,0
00008601,2012/6/8,101000,0,2,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00004127,2017/9/28,115000,2,2,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00001627,2021/8/2,9105000,2,2,,1,,,,1,1,0,1,0,0,0,0,0,1,0,0
00001320,2017/2/1,6161000,1,1,,,1,,,1,0,0,1,0,1,0,0,0,1,0,0
00007314,2017/4/28,5180000,2,2,,1,1,,,1,1,1,1,0,0,0,0,0,1,0,0
00006561,2020/8/19,10198000,1,4,,,1,1,,1,0,1,0,0,0,0,0,1,0,0,0
00004508,2011/7/23,5145000,0,2,,1,,,,1,1,1,1,0,0,0,0,0,0,0,0
00006997,2022/1/31,9115000,1,0,1,1,1,,,0,0,0,0,0,0,0,0,1,1,0,0
00002021,2018/5/20,4125000,2,2,,1,1,,,1,1,1,1,0,0,0,0,1,1,0,0
00002509,2020/6/19,6108000,1,0,1,1,1,,,1,1,0,1,0,0,0,0,0,1,0,0
00004137,2013/11/2,,2,2,,1,1,,,0,1,1,1,0,0,0,0,0,1,0,0
00004955,2012/3/29,10151000,0,0,,1,1,,,0,1,0,1,0,0,0,0,0,1,0,0
00009343,2013/8/23,5167000,0,0,,1,1,,,1,0,1,1,0,0,0,0,1,1,0,0
00008695,2015/8/22,9154000,0,2,,1,1,,,0,0,1,1,0,0,0,0,0,1,0,0
00007135,2014/12/13,5199000,0,1,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00002916,2020/3/13,8107000,2,2,,1,1,,,0,0,1,1,0,0,0,0,0,1,0,0
00001733,2011/11/2,2146000,0,2,,1,,,,1,0,1,1,0,0,0,0,0,1,0,0
00004830,2019/11/28,10106000,2,0,,1,1,,,0,0,1,1,0,1,0,0,0,1,0,0
00001210,2016/10/18,9190000,0,2,,1,1,,,1,0,0,1,0,0,0,0,1,1,0,0
00009476,2011/2/5,6104000,2,4,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00000318,2018/8/10,26100000,1,2,,,,,,1,0,1,0,0,0,0,0,0,1,0,0
00004771,2012/4/10,9157000,2,1,,1,1,,,1,0,0,1,0,0,0,0,0,0,0,0
00009997,2015/6/8,5177000,0,4,,1,1,,,1,0,0,1,0,1,0,0,0,1,0,0
00006777,2020/2/25,,0,2,1,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00002792,2010/2/16,4140000,0,4,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00002351,2013/7/9,6100000,1,2,,1,,,,0,0,0,0,0,0,0,0,1,1,0,0
00005835,2021/10/3,2100000,2,2,,1,,,,0,0,0,0,0,1,0,0,1,1,0,0
00001150,2019/10/20,104000,0,2,,1,,,,0,0,0,1,0,0,0,0,0,1,0,0
00005638,2015/2/13,5166000,1,0,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00003536,2019/11/22,,2,2,,1,,,,0,0,1,1,0,0,0,0,0,1,0,0
00001824,2014/11/27,8122000,0,2,,1,1,,,0,0,1,1,0,0,0,0,0,1,0,0
00003956,2015/8/27,109000,0,2,,1,1,,,0,0,1,1,0,0,0,0,0,1,0,0
00009991,2016/7/30,0,2,0,,,1,1,,1,0,1,1,0,0,0,0,0,1,0,0
00009587,2015/3/8,6129000,1,0,,1,1,,,1,1,1,1,0,0,0,0,0,1,0,0
00009391,2011/5/30,9158000,1,2,,1,1,,,1,0,1,1,0,1,0,0,1,0,0,0
00006573,2019/6/26,8170000,1,2,,1,1,,,0,0,0,0,0,0,0,0,0,1,0,0
00005546,2017/9/25,10100000,2,0,,1,,,,1,1,0,1,0,1,0,0,1,0,0,0
00005085,2021/4/16,5127000,0,4,,1,1,,,1,0,1,1,0,0,0,0,0,0,0,0
00003906,2021/4/1,6114000,2,2,1,1,,,,1,0,1,1,0,0,0,0,1,1,0,0
00000785,2020/2/6,6187000,0,4,,1,,,,1,0,0,1,0,0,0,0,0,1,0,0
00003219,2010/10/16,6180000,2,2,,1,1,,,1,0,0,1,0,1,0,0,0,1,0,0
00000742,2016/5/23,0,0,2,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00005056,2019/9/12,6152000,1,1,1,1,1,,,1,0,0,0,0,0,0,0,0,1,0,0
00000170,2011/1/5,5122000,0,2,,1,1,,,1,1,1,1,0,0,0,0,0,1,0,0
00009747,2014/3/5,4109000,0,2,,1,1,,,1,0,0,1,0,1,0,0,0,1,0,0
00007645,2020/1/16,2180000,0,2,,1,1,,,1,1,1,1,0,1,0,0,1,1,0,0
00005478,2015/10/8,9124000,1,0,,1,1,,,1,0,1,1,0,1,0,0,0,0,0,0
00000054,2011/2/8,9106000,0,0,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00001224,2012/11/12,8199000,2,2,,,1,,,1,0,0,1,0,0,0,0,0,1,0,0
00004402,2010/12/3,179000,0,4,,1,1,,,1,0,1,0,0,0,0,0,0,0,0,0
00005178,2020/3/26,2185000,2,0,,1,1,,,0,0,0,1,0,0,0,0,0,1,1,0
00002828,2016/10/6,8167000,2,2,,1,1,,,1,0,1,0,0,1,0,0,1,0,1,0
00003958,2019/9/24,10167000,2,1,,,,,,1,0,1,0,0,0,0,0,0,1,1,0
00003430,2010/6/15,9127000,0,0,,1,1,,,0,0,0,1,0,0,0,0,0,1,1,0
00002646,2011/5/4,2184000,0,0,,1,1,,,1,0,1,1,0,0,0,0,0,1,1,0
00002397,2014/6/2,8126000,0,2,,1,1,,,1,0,1,0,0,0,0,0,0,1,1,0
00001728,2017/5/30,5122000,0,2,1,1,,,,0,0,0,1,0,1,0,0,0,1,0,0
00000176,2020/12/15,5198000,1,2,,1,1,,,0,0,1,1,0,1,0,0,0,1,0,0
00008105,2011/5/31,5108000,1,2,,1,1,,,1,0,1,1,0,1,0,0,0,1,0,0
00005087,2019/12/2,5168000,1,2,,1,,,,0,0,1,1,0,1,0,0,1,1,0,0
00009569,2016/5/6,6175000,2,0,1,1,1,,,1,1,1,1,0,0,0,0,0,1,0,0
00002253,2017/4/11,5176000,2,2,,1,,,,1,0,0,0,0,0,0,0,0,1,0,0
00004088,2019/5/24,9125000,2,0,,1,1,,,0,0,0,1,0,0,0,0,0,1,0,0
00004496,2011/9/16,1184000,2,2,,1,1,,,0,0,0,0,0,0,0,0,0,1,0,0
00006611,2012/9/12,6166000,0,0,,,,,,1,0,0,0,0,0,0,0,0,1,0,0
00003051,2011/2/16,4119000,1,2,,1,1,,,1,0,1,1,0,0,0,0,0,0,0,0
00001676,2021/8/27,6182000,2,4,,1,1,,,1,0,1,1,0,1,0,0,1,1,0,0
00008950,2010/5/4,6127000,0,0,,1,1,,,1,0,0,1,0,0,0,0,0,1,0,0
00001337,2010/3/2,,1,4,,1,1,,,1,0,1,1,0,1,0,0,0,1,0,0
00005836,2020/4/13,9182000,2,0,,1,1,,,1,0,1,1,0,0,0,0,0,0,0,0
00001397,2016/3/25,10140000,0,1,,1,1,,,1,0,1,1,0,1,0,0,0,1,0,0
00003712,2014/9/25,5174000,2,2,,1,1,,,1,0,0,1,0,0,0,0,0,1,0,0
00000192,2019/9/25,182000,0,0,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00008210,2014/1/29,6129000,2,0,1,1,,,,1,1,1,1,0,0,0,0,0,1,0,0
00002948,2011/8/20,5197000,2,2,,1,1,,,0,0,1,1,0,0,0,0,0,1,0,0
00008385,2016/9/29,104000,2,0,,1,1,,,1,1,0,1,0,0,0,0,1,1,0,0
00002716,2013/8/18,1140000,2,2,,1,1,,,0,0,1,1,0,0,0,0,0,1,0,0
00005001,2011/9/12,2174000,1,0,,1,,,,0,0,0,0,0,0,0,0,0,1,0,0
00009929,2021/1/9,5152000,2,2,,1,1,,,1,0,1,1,0,0,0,0,0,0,0,0
00007195,2018/8/23,4148000,2,2,1,,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00003323,2020/5/14,6102000,2,4,,1,1,,,1,0,0,1,0,0,0,0,0,1,0,0
00001216,2022/10/17,11162000,1,2,,1,,,,0,1,0,1,0,1,0,0,0,1,0,0
00009761,2020/6/29,6119000,2,2,,1,,,,1,0,1,1,0,0,0,0,0,1,0,0
00001434,2011/12/10,6151000,2,1,,1,1,,,1,1,0,1,0,0,0,0,0,1,0,0
00008401,2017/10/4,1168000,2,2,,1,,,,1,0,0,0,0,0,0,0,0,0,0,0
00009436,2010/3/5,1150000,2,0,,1,1,1,,1,0,0,0,0,0,0,0,0,1,0,0
00004495,2013/12/11,6165000,1,0,,1,,,,1,0,0,0,0,0,0,0,0,1,0,0
00003632,2018/11/21,9100000,2,4,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00002633,2010/4/16,10107000,0,1,,1,,,,1,0,1,1,0,1,0,0,1,1,0,0
00007796,2016/7/28,0,1,0,,,1,,,1,0,1,1,0,1,0,0,1,1,0,0
00009407,2016/4/7,10145000,1,2,,1,1,,,1,1,0,1,0,0,0,0,0,1,0,0
00006652,2016/3/5,0,2,1,,,,,,0,0,1,1,0,0,0,0,0,1,0,0
00001699,2012/3/12,4111000,2,0,1,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00001746,2017/6/2,,0,2,,,,,,1,0,1,1,0,1,0,0,0,0,0,0
00006861,2011/6/12,6106000,0,2,1,1,1,,,1,0,0,0,0,0,0,0,0,1,0,0
00004344,2014/1/14,9148000,1,0,,1,,,,0,1,0,1,0,0,0,0,0,1,0,0
00009290,2022/8/8,6124000,1,2,,1,1,,,1,0,1,1,0,1,0,0,0,1,0,0
00006039,2013/9/29,110000,1,1,,,1,,,0,0,0,1,0,0,0,0,0,1,0,0
00001262,2019/7/26,9106000,2,4,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00008321,2017/6/26,8191000,0,2,,1,,,,1,0,0,1,0,0,0,0,1,1,0,0
00004766,2011/8/4,4187000,0,2,,1,,,,0,1,1,1,0,0,0,0,1,1,0,0
00009676,2017/12/29,5128000,2,2,,1,,,,1,1,1,1,0,1,0,0,0,1,0,0
00002569,2019/6/23,10114000,1,0,,,1,1,,1,0,0,1,0,0,0,0,0,1,0,0
00008169,2022/4/4,6199000,2,2,,1,1,,,0,0,0,1,0,0,0,0,1,1,0,0
00009841,2022/2/13,159000,1,2,,1,1,,,1,1,1,1,0,0,0,0,0,1,0,0
00007016,2016/2/10,1159000,1,0,,,1,,,1,0,1,0,0,0,0,0,1,0,0,0
00005854,2012/1/29,1114000,1,0,,1,1,,,1,1,1,1,0,1,0,0,0,1,0,0
00008149,2012/11/5,9177000,1,2,1,1,1,,,0,0,0,1,0,0,0,0,0,1,0,0
00009440,2011/2/9,0,1,0,,1,,,,1,0,1,1,0,1,0,0,1,1,0,0
00004728,2014/12/6,8172000,2,0,,,1,,,1,0,0,0,0,0,0,0,0,1,0,0
00002929,2020/10/6,0,2,2,1,,,,,0,0,1,1,0,0,0,0,0,1,0,0
00008302,2018/3/11,4159000,0,2,,1,1,,,0,1,1,0,0,0,0,0,0,1,0,0
00004125,2010/11/30,10107000,1,2,,1,1,,,1,0,1,1,0,1,0,0,0,1,0,0
00006377,2021/4/23,1194000,1,2,,,1,,,0,1,1,0,0,0,0,0,1,1,0,0
00006473,2012/7/26,166000,1,2,,1,1,,,1,0,1,1,0,1,0,0,0,1,0,0
00007480,2011/5/2,9127000,0,2,,1,1,,,0,0,0,1,0,0,0,0,0,1,0,0
00008879,2014/4/15,6152000,0,0,,1,,,,1,0,0,0,0,1,0,0,0,1,0,0
00005140,2013/6/17,179000,2,1,,1,,1,,0,0,1,1,0,0,0,0,0,1,0,0
00005421,2010/7/9,22112000,2,2,,1,,,,1,0,1,1,0,0,0,0,0,1,0,0
00005479,2019/9/14,5100000,0,2,,1,,,,1,0,0,0,0,0,0,0,0,1,0,0
00005278,2015/6/8,6140000,0,2,,1,1,,,0,0,0,1,0,0,0,0,0,1,0,0
00009572,2013/6/29,0,1,4,,1,,,,0,1,1,1,0,0,0,0,0,1,0,0
00006265,2010/8/1,6102000,2,4,1,1,1,,,0,0,1,0,0,1,0,0,0,1,0,0
00004452,2020/1/31,0,1,2,,1,1,,,1,0,1,1,0,0,0,0,0,0,0,0
00001889,2011/1/14,102000,2,4,,1,1,,,1,1,1,1,0,0,0,0,0,1,0,0
00009394,2017/6/6,2142000,1,4,,1,1,,,0,0,0,0,0,0,0,0,0,1,0,0
00008795,2018/3/16,6107000,2,0,,1,1,,,1,0,0,1,0,0,0,0,1,1,0,0
00005678,2022/5/29,8104000,2,4,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00008016,2020/5/25,4124000,2,4,,1,,,,1,1,1,1,0,1,0,0,0,1,0,0
00005660,2014/7/12,10124000,2,2,,1,,,,0,1,0,1,0,0,0,0,0,1,0,0
00008897,2016/10/9,6111000,2,2,,1,1,,,0,0,0,1,0,1,0,0,0,1,0,0
00009954,2018/8/25,6102000,2,0,,1,,,,0,0,1,0,0,1,0,0,0,1,0,0
00000835,2022/3/4,4165000,2,0,1,1,,,,1,0,1,1,0,0,0,0,0,1,0,0
00001291,2016/12/1,9181000,2,4,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00004498,2019/7/24,5171000,2,2,,,1,,,0,1,1,1,0,0,0,0,1,1,0,0
00004949,2017/1/25,6104000,1,4,,1,1,,,1,1,1,0,0,0,0,0,0,1,0,0
00000712,2013/12/5,6119000,2,1,,1,,,,1,1,1,1,0,0,0,0,0,1,0,0
00001000,2019/6/28,29107000,1,0,,1,1,,,0,0,1,0,0,1,0,0,1,1,0,0
00008942,2012/5/21,2119000,0,2,,1,1,,,1,0,0,0,0,0,0,0,0,0,0,0
00005392,2016/1/6,2126000,2,2,,1,1,,,1,0,1,0,0,0,0,0,0,0,0,0
00001432,2019/12/19,5110000,2,1,,1,1,,,1,0,1,0,0,1,0,0,0,1,0,0
00005457,2015/8/24,8126000,2,0,,1,,,,1,1,1,0,0,0,0,0,0,0,0,0
00000486,2013/6/16,1117000,2,0,,1,1,,,0,1,0,1,0,0,0,0,1,1,0,0
00001621,2011/2/19,6118000,2,2,1,1,1,,,1,0,1,1,0,0,0,0,0,0,0,0
00005177,2017/5/14,2164000,2,2,,1,,,,1,1,1,0,0,1,0,0,0,1,0,0
00004422,2021/1/5,5190000,1,1,1,1,1,,,0,0,0,1,0,0,0,0,0,1,1,0
00001831,2010/3/24,5187000,1,2,,1,1,,,1,0,0,1,0,0,0,0,0,1,1,0
00005868,2011/1/2,9169000,0,1,,1,1,,,1,0,1,1,0,0,0,0,1,1,1,0
00009594,2015/10/24,6120000,1,4,,1,1,,,0,0,1,1,0,1,0,0,0,1,1,0
00002434,2021/1/22,5114000,0,2,,,1,,,1,1,0,1,0,1,0,0,0,1,0,0
00003942,2018/3/4,0,2,2,,1,1,,,1,0,0,1,0,1,0,0,0,1,0,0
00003770,2019/1/23,,0,2,,1,1,,,1,0,0,1,0,0,0,0,1,1,0,0
00001459,2018/11/9,,0,1,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00009022,2010/10/24,6159000,2,2,1,1,1,,,1,0,1,1,0,0,0,0,1,1,0,0
00005263,2011/10/30,0,2,1,,1,,,,1,1,0,1,0,0,0,0,0,1,0,0
00000023,2016/10/17,0,2,4,,1,1,,,1,0,1,1,0,1,0,0,0,1,0,0
00001741,2011/2/11,1162000,1,0,,1,1,,,0,0,0,0,0,0,0,0,0,1,0,0
00007260,2016/5/7,6101000,0,1,,1,1,,,1,0,1,0,0,0,0,0,0,1,0,0
00004630,2016/4/18,6108000,2,2,,1,,,,1,1,1,0,0,1,0,0,0,1,0,0
00004852,2021/9/17,0,2,2,,1,1,,,1,0,1,1,0,1,0,0,0,1,0,0
00001018,2017/11/10,1124000,0,2,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00007783,2019/2/18,5126000,2,2,1,,1,,,0,0,1,1,0,0,0,0,0,0,0,0
00003016,2022/4/18,6161000,1,0,,1,1,,,1,0,1,1,0,1,0,0,0,1,0,0
00008076,2016/5/8,6102000,1,2,,1,1,,,1,0,1,1,0,0,0,0,1,1,0,0
00004840,2021/9/26,9188000,0,0,,1,1,,,0,1,0,1,0,0,0,0,0,0,0,0
00002058,2014/11/8,5182000,0,0,,1,,,,1,1,0,1,0,1,0,0,0,1,0,0
00009518,2014/8/15,9192000,2,4,,1,1,,,1,0,1,1,0,0,0,0,1,1,0,0
00006116,2010/9/21,2159000,0,4,,1,1,,,1,0,0,0,0,1,0,0,0,1,0,0
00009143,2011/8/31,2168000,1,2,,1,1,,,1,0,0,0,0,0,0,0,0,1,0,0
00005217,2014/1/21,4105000,1,1,1,1,,,,1,0,0,1,0,0,0,0,1,1,0,0
00004039,2015/1/14,2180000,2,0,,1,,,,1,0,1,1,0,0,0,0,0,1,0,0
00009159,2013/4/13,5181000,2,2,,1,1,,,1,1,1,0,0,0,0,0,0,1,0,0
00009526,2018/7/7,6124000,0,2,,1,,,,1,0,1,1,0,0,0,0,0,1,0,0
00003910,2012/8/4,10105000,1,0,,,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00004787,2010/5/6,4175000,2,2,,1,1,,,0,0,0,0,0,0,0,0,1,0,0,0
00001031,2016/3/15,5182000,0,1,,1,1,,,1,0,1,1,0,0,0,0,1,1,0,0
00000696,2022/8/13,,2,2,,1,1,,,0,0,1,1,0,0,0,0,0,1,0,0
00005654,2014/2/21,1166000,2,0,,1,1,1,,1,0,0,0,0,1,0,0,1,1,0,0
00003289,2015/2/11,2100000,1,2,,1,,1,,0,1,0,0,0,0,0,0,0,1,0,0
00004561,2014/8/28,141000,0,4,,1,1,,,1,0,1,1,0,0,0,0,1,0,0,0
00008316,2011/9/26,6140000,2,4,,1,1,,,0,0,1,1,0,0,0,0,0,1,0,0
